GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
MAP4K5,,11183,Dyslipidaemia,11,3175,4905,2381,149,81
MAP4K4,,,Intestinal perforation,11,3175,4905,2381,173,76
MAP4K4,,,Electrocardiogram QT prolonged,11,3175,4905,2381,620,76
JAK3,,3718,Sjogren's syndrome,11,3175,4905,2381,63,107
MAP4K5,,11183,Cerebellar syndrome,11,3175,4905,2381,31,81
MAP4K4,,,Jaundice,11,3175,4905,2381,717,76
MAP4K2,,5871,Blindness unilateral,11,3175,4905,2381,85,85
MAP4K2,,5871,Respiratory tract infection,11,3175,4905,2381,384,85
MAP4K1,,11184,Device leakage,11,3175,4905,2381,78,98
MAP4K2,,5871,Poor quality sleep,11,3175,4905,2381,356,85
MAP4K1,,11184,Cystitis haemorrhagic,11,3175,4905,2381,90,98
MAP4K4,,,Liver injury,11,3175,4905,2381,462,76
MAP4K1,,11184,Aspartate aminotransferase increased,11,3175,4905,2381,855,98
MAP4K5,,11183,Nausea,11,3175,4905,2381,2457,81
MAP4K2,,5871,Rhabdomyolysis,11,3175,4905,2381,692,85
MAP4K2,,5871,Pancreatitis acute,11,3175,4905,2381,615,85
MAP4K5,,11183,Conjunctivitis,11,3175,4905,2381,498,81
MAP4K5,,11183,Blood cholesterol abnormal,11,3175,4905,2381,48,81
MAP4K4,,,Burning sensation,11,3175,4905,2381,762,76
MAP4K2,,5871,Ear pain,11,3175,4905,2381,318,85
MAP4K2,,5871,Angiopathy,11,3175,4905,2381,47,85
MAP4K4,,,Gait inability,11,3175,4905,2381,443,76
MAP4K2,,5871,Strongyloidiasis,11,3175,4905,2381,28,85
MAP4K1,,11184,Mental status changes,11,3175,4905,2381,517,98
MAP4K4,,,Contusion,11,3175,4905,2381,842,76
JAK3,,3718,Necrotising fasciitis,11,3175,4905,2381,47,107
MAP4K1,,11184,Oesophageal candidiasis,11,3175,4905,2381,90,98
MAP4K5,,11183,Lymphocyte count decreased,11,3175,4905,2381,227,81
JAK3,,3718,Chronic obstructive pulmonary disease,11,3175,4905,2381,575,107
JAK3,,3718,Skin exfoliation,11,3175,4905,2381,661,107
MAP4K4,,,Disease complication,11,3175,4905,2381,44,76
,,11183,Oxygen saturation decreased,11,3175,4905,2381,661,81
JAK3,,3718,Intervertebral disc degeneration,11,3175,4905,2381,90,107
MAP4K1,,11184,Oral discomfort,11,3175,4905,2381,224,98
MAP4K5,,11183,Potentiating drug interaction,11,3175,4905,2381,66,81
MAP4K1,,11184,Infection,11,3175,4905,2381,1085,98
,,3718,Visual acuity reduced,11,3175,4905,2381,355,107
MAP4K5,,11183,Disturbance in attention,11,3175,4905,2381,677,81
MAP4K4,,,Paraesthesia oral,11,3175,4905,2381,251,76
MAP4K1,,11184,Pollakiuria,11,3175,4905,2381,674,98
MAP4K4,,,Glossitis,11,3175,4905,2381,132,76
MAP4K2,,5871,Musculoskeletal stiffness,11,3175,4905,2381,753,85
MAP4K4,,,Drug intolerance,11,3175,4905,2381,1039,76
MAP4K5,,11183,Nephrotic syndrome,11,3175,4905,2381,148,81
MAP4K1,,11184,Myositis,11,3175,4905,2381,152,98
MAP4K5,,11183,Gastrointestinal tract irritation,11,3175,4905,2381,200,81
MAP4K2,,5871,Irritability,11,3175,4905,2381,804,85
MAP4K2,,5871,Vitreous floaters,11,3175,4905,2381,58,85
MAP4K4,,,Diarrhoea haemorrhagic,11,3175,4905,2381,104,76
MAP4K2,,5871,Metastases to lymph nodes,11,3175,4905,2381,109,85
JAK3,,3718,Full blood count decreased,11,3175,4905,2381,97,107
JAK3,,3718,Nerve injury,11,3175,4905,2381,126,107
MAP4K2,,5871,Arrhythmia supraventricular,11,3175,4905,2381,28,85
MAP4K1,,11184,Infusion related reaction,11,3175,4905,2381,449,98
MAP4K5,,11183,Dermatitis exfoliative,11,3175,4905,2381,392,81
MAP4K4,,,Squamous cell carcinoma of skin,11,3175,4905,2381,129,76
MAP4K2,,5871,Premature baby,11,3175,4905,2381,529,85
MAP4K5,,11183,Hypertension,11,3175,4905,2381,1635,81
JAK3,,3718,Pallor,11,3175,4905,2381,580,107
MAP4K2,,5871,Accident,11,3175,4905,2381,127,85
MAP4K2,,5871,Palpitations,11,3175,4905,2381,1347,85
MAP4K1,,11184,Diffuse large B-cell lymphoma,11,3175,4905,2381,82,98
MAP4K1,,11184,Parkinsonism,11,3175,4905,2381,165,98
JAK3,,3718,Herpes zoster,11,3175,4905,2381,576,107
MAP4K1,,11184,Bladder cancer,11,3175,4905,2381,83,98
JAK3,,3718,Blood glucose abnormal,11,3175,4905,2381,126,107
JAK3,,3718,Asthenia,11,3175,4905,2381,1749,107
MAP4K2,,5871,Skin discolouration,11,3175,4905,2381,685,85
MAP4K1,,11184,Product dispensing error,11,3175,4905,2381,281,98
JAK3,,3718,Ammonia increased,11,3175,4905,2381,48,107
MAP4K4,,,Osteonecrosis,11,3175,4905,2381,209,76
MAP4K1,,11184,Gastrointestinal haemorrhage,11,3175,4905,2381,770,98
MAP4K2,,5871,Decreased activity,11,3175,4905,2381,118,85
JAK3,,3718,Pancreatitis acute,11,3175,4905,2381,615,107
MAP4K1,,11184,Product use in unapproved indication,11,3175,4905,2381,1263,98
MAP4K4,,,Squamous cell carcinoma,11,3175,4905,2381,109,76
MAP4K4,,,Pulmonary toxicity,11,3175,4905,2381,118,76
MAP4K4,,,Crying,11,3175,4905,2381,399,76
MAP4K2,,5871,Osteonecrosis,11,3175,4905,2381,209,85
MAP4K1,,11184,Drug abuse,11,3175,4905,2381,547,98
MAP4K5,,11183,Peyronie's disease,11,3175,4905,2381,31,81
MAP4K5,,11183,Ischaemic stroke,11,3175,4905,2381,278,81
MAP4K4,,,Renal impairment,11,3175,4905,2381,1065,76
MAP4K2,,5871,Hidradenitis,11,3175,4905,2381,46,85
MAP4K2,,5871,Electrocardiogram abnormal,11,3175,4905,2381,180,85
MAP4K1,,11184,Personality change,11,3175,4905,2381,113,98
MAP4K1,,11184,Acute kidney injury,11,3175,4905,2381,1206,98
MAP4K2,,5871,Visual impairment,11,3175,4905,2381,1280,85
MAP4K1,,11184,Epilepsy,11,3175,4905,2381,992,98
MAP4K4,,,Muscle disorder,11,3175,4905,2381,67,76
MAP4K5,,11183,Product administration interrupted,11,3175,4905,2381,40,81
MAP4K5,,11183,Hepatic cancer,11,3175,4905,2381,75,81
JAK3,,3718,Vertigo,11,3175,4905,2381,1087,107
MAP4K4,,,Renal function test abnormal,11,3175,4905,2381,81,76
MAP4K2,,5871,Dysphagia,11,3175,4905,2381,1060,85
MAP4K2,,5871,Acute graft versus host disease in intestine,11,3175,4905,2381,31,85
JAK3,,3718,Graft versus host disease in gastrointestinal tract,11,3175,4905,2381,64,107
MAP4K5,,11183,Product use complaint,11,3175,4905,2381,174,81
MAP4K2,,5871,Urinary retention,11,3175,4905,2381,769,85
JAK3,,3718,Incorrect product administration duration,11,3175,4905,2381,150,107
MAP4K5,,11183,Blood pressure diastolic increased,11,3175,4905,2381,54,81
JAK3,,3718,Respiratory arrest,11,3175,4905,2381,379,107
JAK3,,3718,Cytomegalovirus viraemia,11,3175,4905,2381,87,107
MAP4K1,,11184,Suicide attempt,11,3175,4905,2381,559,98
MAP4K1,,11184,Oedema,11,3175,4905,2381,1095,98
MAP4K1,,11184,Lung neoplasm malignant,11,3175,4905,2381,302,98
MAP4K4,,,Blood albumin decreased,11,3175,4905,2381,119,76
MAP4K1,,11184,Post transplant lymphoproliferative disorder,11,3175,4905,2381,55,98
JAK3,,3718,Soft tissue infection,11,3175,4905,2381,25,107
MAP4K2,,5871,Clostridium difficile infection,11,3175,4905,2381,395,85
JAK3,,3718,Nerve compression,11,3175,4905,2381,68,107
MAP4K2,,5871,Eyelid oedema,11,3175,4905,2381,263,85
MAP4K1,,11184,Flatulence,11,3175,4905,2381,826,98
MAP4K1,,11184,Urticaria,11,3175,4905,2381,1863,98
MAP4K5,,11183,Blood thyroid stimulating hormone increased,11,3175,4905,2381,64,81
MAP4K5,,11183,Catheter site infection,11,3175,4905,2381,30,81
MAP4K2,,5871,Bone pain,11,3175,4905,2381,550,85
MAP4K5,,11183,Skin ulcer,11,3175,4905,2381,408,81
JAK3,,3718,Product distribution issue,11,3175,4905,2381,40,107
MAP4K2,,5871,Hepatitis,11,3175,4905,2381,808,85
MAP4K4,,,Renal injury,11,3175,4905,2381,119,76
MAP4K1,,11184,Wrong technique in device usage process,11,3175,4905,2381,78,98
MAP4K1,,11184,Oesophageal pain,11,3175,4905,2381,64,98
MAP4K2,,5871,Blood pressure diastolic increased,11,3175,4905,2381,54,85
MAP4K2,,5871,Vaginal haemorrhage,11,3175,4905,2381,226,85
MAP4K2,,5871,Eye pain,11,3175,4905,2381,623,85
MAP4K2,,5871,Platelet count abnormal,11,3175,4905,2381,53,85
JAK3,,3718,Platelet count decreased,11,3175,4905,2381,719,107
MAP4K1,,11184,Ascites,11,3175,4905,2381,547,98
MAP4K1,,11184,Venoocclusive liver disease,11,3175,4905,2381,92,98
MAP4K1,,11184,Peripheral vascular disorder,11,3175,4905,2381,42,98
MAP4K1,,11184,Dyspnoea exertional,11,3175,4905,2381,491,98
MAP4K4,,,Acidosis,11,3175,4905,2381,215,76
JAK3,,3718,Blood immunoglobulin G decreased,11,3175,4905,2381,27,107
MAP4K4,,,Cerebral haemorrhage,11,3175,4905,2381,512,76
MAP4K5,,11183,Blood urea increased,11,3175,4905,2381,295,81
MAP4K1,,11184,Onychoclasis,11,3175,4905,2381,62,98
MAP4K2,,5871,Nephrectomy,11,3175,4905,2381,34,85
MAP4K5,,11183,Bone density abnormal,11,3175,4905,2381,24,81
MAP4K5,,11183,Vasculitis,11,3175,4905,2381,352,81
MAP4K2,,5871,Gastrooesophageal reflux disease,11,3175,4905,2381,896,85
MAP4K1,,11184,Visual impairment,11,3175,4905,2381,1280,98
MAP4K1,,11184,Anorectal discomfort,11,3175,4905,2381,53,98
MAP4K1,,11184,COVID-19 pneumonia,11,3175,4905,2381,215,98
MAP4K4,,,Leukaemia,11,3175,4905,2381,97,76
MAP4K1,,11184,Weight fluctuation,11,3175,4905,2381,104,98
JAK3,,3718,Foot fracture,11,3175,4905,2381,192,107
MAP4K4,,,Hospice care,11,3175,4905,2381,94,76
MAP4K2,,5871,Product odour abnormal,11,3175,4905,2381,87,85
MAP4K2,,5871,Central serous chorioretinopathy,11,3175,4905,2381,58,85
MAP4K1,,11184,Vasoplegia syndrome,11,3175,4905,2381,91,98
MAP4K1,,11184,Fatigue,11,3175,4905,2381,1939,98
MAP4K4,,,Chest pain,11,3175,4905,2381,1392,76
MAP4K5,,11183,Dry throat,11,3175,4905,2381,240,81
MAP4K2,,5871,C-reactive protein increased,11,3175,4905,2381,563,85
MAP4K2,,5871,Tuberculosis,11,3175,4905,2381,136,85
MAP4K1,,11184,Leukaemia,11,3175,4905,2381,97,98
MAP4K1,,11184,Hypoxic-ischaemic encephalopathy,11,3175,4905,2381,54,98
MAP4K4,,,Dry throat,11,3175,4905,2381,240,76
MAP4K1,,11184,Gastrointestinal necrosis,11,3175,4905,2381,37,98
MAP4K2,,5871,Fistula,11,3175,4905,2381,56,85
MAP4K2,,5871,Colitis,11,3175,4905,2381,543,85
JAK3,,3718,Mucormycosis,11,3175,4905,2381,83,107
MAP4K4,,,Calciphylaxis,11,3175,4905,2381,25,76
MAP4K4,,,Subdural haematoma,11,3175,4905,2381,158,76
MAP4K1,,11184,Acne,11,3175,4905,2381,438,98
MAP4K5,,11183,Multiple sclerosis,11,3175,4905,2381,118,81
MAP4K5,,11183,Non-cardiac chest pain,11,3175,4905,2381,52,81
MAP4K2,,5871,Liver disorder,11,3175,4905,2381,639,85
MAP4K5,,11183,Skin irritation,11,3175,4905,2381,304,81
MAP4K1,,11184,Blood glucose abnormal,11,3175,4905,2381,126,98
MAP4K4,,,Viral infection,11,3175,4905,2381,441,76
JAK3,,3718,Hand deformity,11,3175,4905,2381,127,107
JAK3,,3718,Tooth infection,11,3175,4905,2381,104,107
JAK3,,3718,Petechiae,11,3175,4905,2381,247,107
MAP4K1,,11184,Epstein-Barr virus infection,11,3175,4905,2381,88,98
MAP4K4,,,Cardiac failure,11,3175,4905,2381,934,76
MAP4K5,,11183,Jugular vein thrombosis,11,3175,4905,2381,30,81
MAP4K2,,5871,Respiratory disorder,11,3175,4905,2381,524,85
MAP4K1,,11184,Neutropenic colitis,11,3175,4905,2381,63,98
JAK3,,3718,Multiple-drug resistance,11,3175,4905,2381,150,107
MAP4K5,,11183,Ankle fracture,11,3175,4905,2381,137,81
MAP4K5,,11183,Vitreous haemorrhage,11,3175,4905,2381,29,81
MAP4K1,,11184,Hepatitis B,11,3175,4905,2381,97,98
MAP4K1,,11184,Venous thrombosis limb,11,3175,4905,2381,26,98
MAP4K5,,11183,Streptococcal infection,11,3175,4905,2381,60,81
MAP4K4,,,Rash papular,11,3175,4905,2381,243,76
MAP4K1,,11184,Megacolon,11,3175,4905,2381,38,98
MAP4K1,,11184,Partial seizures,11,3175,4905,2381,79,98
MAP4K4,,,Mesenteric artery thrombosis,11,3175,4905,2381,31,76
MAP4K1,,11184,Therapy interrupted,11,3175,4905,2381,263,98
JAK3,,3718,Respiratory failure,11,3175,4905,2381,999,107
MAP4K2,,5871,Completed suicide,11,3175,4905,2381,565,85
MAP4K1,,11184,Cerebral disorder,11,3175,4905,2381,78,98
MAP4K2,,5871,Anaemia,11,3175,4905,2381,1461,85
MAP4K2,,5871,Pruritus,11,3175,4905,2381,2079,85
MAP4K4,,,Disturbance in attention,11,3175,4905,2381,677,76
MAP4K4,,,Immune system disorder,11,3175,4905,2381,143,76
JAK3,,3718,Ileus,11,3175,4905,2381,304,107
MAP4K5,,11183,Skin reaction,11,3175,4905,2381,210,81
MAP4K1,,11184,Blister,11,3175,4905,2381,798,98
MAP4K5,,11183,Scab,11,3175,4905,2381,83,81
MAP4K2,,5871,Arthritis bacterial,11,3175,4905,2381,55,85
MAP4K4,,,Diabetes mellitus,11,3175,4905,2381,791,76
MAP4K5,,11183,Vulvovaginal pruritus,11,3175,4905,2381,32,81
MAP4K4,,,Right ventricular failure,11,3175,4905,2381,53,76
MAP4K1,,11184,Stem cell transplant,11,3175,4905,2381,27,98
MAP4K5,,11183,Extra dose administered,11,3175,4905,2381,220,81
MAP4K2,,5871,Iron deficiency anaemia,11,3175,4905,2381,146,85
MAP4K4,,,Dry skin,11,3175,4905,2381,780,76
JAK3,,3718,Panic attack,11,3175,4905,2381,412,107
JAK3,,3718,Cholelithiasis,11,3175,4905,2381,448,107
JAK3,,3718,Neck pain,11,3175,4905,2381,745,107
MAP4K4,,,Depression,11,3175,4905,2381,1383,76
JAK3,,3718,Muscle spasticity,11,3175,4905,2381,182,107
MAP4K4,,,Lymphadenopathy mediastinal,11,3175,4905,2381,34,76
MAP4K2,,5871,Musculoskeletal pain,11,3175,4905,2381,713,85
MAP4K1,,11184,Metastases to lymph nodes,11,3175,4905,2381,109,98
MAP4K4,,,Stenotrophomonas infection,11,3175,4905,2381,60,76
MAP4K1,,11184,Irritability,11,3175,4905,2381,804,98
MAP4K2,,5871,Cardiomyopathy,11,3175,4905,2381,313,85
MAP4K1,,11184,Contraindicated product administered,11,3175,4905,2381,476,98
MAP4K2,,5871,Increased tendency to bruise,11,3175,4905,2381,63,85
MAP4K5,,11183,Inappropriate antidiuretic hormone secretion,11,3175,4905,2381,247,81
MAP4K2,,5871,Breast disorder,11,3175,4905,2381,24,85
MAP4K1,,11184,Oxygen saturation decreased,11,3175,4905,2381,661,98
MAP4K1,,11184,Pallor,11,3175,4905,2381,580,98
JAK3,,3718,Dysstasia,11,3175,4905,2381,369,107
MAP4K2,,5871,Hypokalaemia,11,3175,4905,2381,949,85
MAP4K2,,5871,Tooth loss,11,3175,4905,2381,90,85
MAP4K1,,11184,Inguinal hernia,11,3175,4905,2381,78,98
MAP4K5,,11183,Pseudomembranous colitis,11,3175,4905,2381,54,81
MAP4K2,,5871,Rib fracture,11,3175,4905,2381,264,85
MAP4K5,,11183,Diastolic dysfunction,11,3175,4905,2381,89,81
MAP4K5,,11183,Varicose vein,11,3175,4905,2381,41,81
JAK3,,3718,Platelet count abnormal,11,3175,4905,2381,53,107
MAP4K4,,,Arthritis bacterial,11,3175,4905,2381,55,76
MAP4K4,,,Breast cancer female,11,3175,4905,2381,41,76
MAP4K4,,,Prescribed underdose,11,3175,4905,2381,180,76
MAP4K5,,11183,Prescribed underdose,11,3175,4905,2381,180,81
MAP4K4,,,Thermal burn,11,3175,4905,2381,113,76
MAP4K1,,11184,Faeces discoloured,11,3175,4905,2381,272,98
JAK3,,3718,Cerebral haemorrhage,11,3175,4905,2381,512,107
MAP4K4,,,Post transplant lymphoproliferative disorder,11,3175,4905,2381,55,76
MAP4K4,,,Type 2 diabetes mellitus,11,3175,4905,2381,380,76
MAP4K4,,,Prescribed overdose,11,3175,4905,2381,295,76
MAP4K1,,11184,Haemolysis,11,3175,4905,2381,116,98
MAP4K2,,5871,Gynaecomastia,11,3175,4905,2381,256,85
JAK3,,3718,Gout,11,3175,4905,2381,286,107
MAP4K5,,11183,Haemolytic uraemic syndrome,11,3175,4905,2381,61,81
MAP4K2,,5871,Disease progression,11,3175,4905,2381,727,85
MAP4K2,,5871,Haematocrit decreased,11,3175,4905,2381,289,85
JAK3,,3718,Ageusia,11,3175,4905,2381,254,107
MAP4K1,,11184,Blood potassium increased,11,3175,4905,2381,211,98
MAP4K1,,11184,Product label issue,11,3175,4905,2381,55,98
MAP4K1,,11184,Incorrect route of product administration,11,3175,4905,2381,402,98
MAP4K1,,11184,Hypersensitivity,11,3175,4905,2381,1248,98
MAP4K4,,,Toxic skin eruption,11,3175,4905,2381,297,76
MAP4K1,,11184,Hypercalcaemia,11,3175,4905,2381,320,98
MAP4K2,,5871,Enterocolitis,11,3175,4905,2381,157,85
MAP4K1,,11184,Cytomegalovirus chorioretinitis,11,3175,4905,2381,78,98
JAK3,,3718,Glossodynia,11,3175,4905,2381,197,107
MAP4K1,,11184,Cholangitis,11,3175,4905,2381,97,98
MAP4K1,,11184,Basal cell carcinoma,11,3175,4905,2381,216,98
JAK3,,3718,Dermatitis exfoliative,11,3175,4905,2381,392,107
MAP4K4,,,Hepatic pain,11,3175,4905,2381,50,76
JAK3,,3718,Cardiac pacemaker insertion,11,3175,4905,2381,43,107
MAP4K1,,11184,Muscle twitching,11,3175,4905,2381,314,98
MAP4K5,,11183,Disseminated aspergillosis,11,3175,4905,2381,26,81
JAK3,,3718,Body temperature increased,11,3175,4905,2381,374,107
JAK3,,3718,Lymphopenia,11,3175,4905,2381,388,107
MAP4K4,,,Skin hypopigmentation,11,3175,4905,2381,62,76
MAP4K4,,,Agranulocytosis,11,3175,4905,2381,688,76
MAP4K1,,11184,Blood bicarbonate decreased,11,3175,4905,2381,27,98
MAP4K2,,5871,Needle issue,11,3175,4905,2381,116,85
JAK3,,3718,Benign prostatic hyperplasia,11,3175,4905,2381,126,107
MAP4K4,,,Metastasis,11,3175,4905,2381,110,76
JAK3,,3718,Drug eruption,11,3175,4905,2381,338,107
JAK3,,3718,Eye haemorrhage,11,3175,4905,2381,129,107
MAP4K5,,11183,Breast cancer recurrent,11,3175,4905,2381,32,81
JAK3,,3718,Systemic lupus erythematosus,11,3175,4905,2381,344,107
MAP4K4,,,Photopsia,11,3175,4905,2381,65,76
JAK3,,3718,Retinal detachment,11,3175,4905,2381,106,107
MAP4K5,,11183,Tachypnoea,11,3175,4905,2381,379,81
MAP4K2,,5871,Stress cardiomyopathy,11,3175,4905,2381,134,85
MAP4K4,,,Chronic respiratory failure,11,3175,4905,2381,167,76
JAK3,,3718,Gait disturbance,11,3175,4905,2381,1106,107
JAK3,,3718,Breast cancer recurrent,11,3175,4905,2381,32,107
MAP4K2,,5871,Hyperuricaemia,11,3175,4905,2381,193,85
MAP4K5,,11183,Asthenia,11,3175,4905,2381,1749,81
MAP4K2,,5871,Toothache,11,3175,4905,2381,210,85
MAP4K4,,,Blood calcium increased,11,3175,4905,2381,87,76
JAK3,,3718,Myelodysplastic syndrome,11,3175,4905,2381,191,107
JAK3,,3718,Encephalitis,11,3175,4905,2381,136,107
MAP4K1,,11184,Gallbladder disorder,11,3175,4905,2381,110,98
MAP4K4,,,Drug-induced liver injury,11,3175,4905,2381,790,76
JAK3,,3718,Tubulointerstitial nephritis,11,3175,4905,2381,410,107
MAP4K5,,11183,Influenza,11,3175,4905,2381,806,81
MAP4K2,,5871,Clostridium difficile colitis,11,3175,4905,2381,239,85
MAP4K5,,11183,Product substitution issue,11,3175,4905,2381,379,81
MAP4K1,,11184,Hyperaesthesia,11,3175,4905,2381,181,98
MAP4K4,,,General physical health deterioration,11,3175,4905,2381,1035,76
MAP4K1,,11184,Faeces soft,11,3175,4905,2381,81,98
MAP4K4,,,Product dispensing error,11,3175,4905,2381,281,76
JAK3,,3718,Altered state of consciousness,11,3175,4905,2381,540,107
MAP4K2,,5871,Tachycardia,11,3175,4905,2381,1488,85
MAP4K1,,11184,Lip swelling,11,3175,4905,2381,491,98
MAP4K2,,5871,Atrial fibrillation,11,3175,4905,2381,979,85
MAP4K2,,5871,Acute respiratory distress syndrome,11,3175,4905,2381,484,85
MAP4K2,,5871,Haemolytic uraemic syndrome,11,3175,4905,2381,61,85
MAP4K5,,11183,Performance status decreased,11,3175,4905,2381,75,81
MAP4K4,,,Respiratory disorder,11,3175,4905,2381,524,76
MAP4K2,,5871,Photophobia,11,3175,4905,2381,428,85
MAP4K5,,11183,Dermatitis exfoliative generalised,11,3175,4905,2381,112,81
MAP4K4,,,Pancreatic carcinoma,11,3175,4905,2381,90,76
MAP4K4,,,Sinusitis fungal,11,3175,4905,2381,37,76
JAK3,,3718,Hepatitis acute,11,3175,4905,2381,165,107
MAP4K1,,11184,Renal function test abnormal,11,3175,4905,2381,81,98
MAP4K2,,5871,Aortic dissection,11,3175,4905,2381,30,85
MAP4K1,,11184,Cardiac failure congestive,11,3175,4905,2381,519,98
MAP4K5,,11183,Melaena,11,3175,4905,2381,383,81
MAP4K2,,5871,Systemic inflammatory response syndrome,11,3175,4905,2381,95,85
MAP4K5,,11183,Product solubility abnormal,11,3175,4905,2381,45,81
JAK3,,3718,Hair colour changes,11,3175,4905,2381,36,107
MAP4K5,,11183,Amnesia,11,3175,4905,2381,703,81
MAP4K4,,,Tuberculosis,11,3175,4905,2381,136,76
JAK3,,3718,Onychoclasis,11,3175,4905,2381,62,107
MAP4K2,,5871,Platelet disorder,11,3175,4905,2381,25,85
MAP4K2,,5871,Treatment noncompliance,11,3175,4905,2381,633,85
MAP4K1,,11184,Platelet disorder,11,3175,4905,2381,25,98
MAP4K2,,5871,Lymphadenopathy,11,3175,4905,2381,583,85
MAP4K2,,5871,Spinal disorder,11,3175,4905,2381,86,85
MAP4K2,,5871,Embolism,11,3175,4905,2381,271,85
MAP4K4,,,Hair growth abnormal,11,3175,4905,2381,54,76
JAK3,,3718,Hepatic enzyme increased,11,3175,4905,2381,796,107
MAP4K4,,,Escherichia sepsis,11,3175,4905,2381,64,76
MAP4K2,,5871,Ileus paralytic,11,3175,4905,2381,115,85
MAP4K2,,5871,Skin lesion,11,3175,4905,2381,492,85
MAP4K1,,11184,Erythema,11,3175,4905,2381,1525,98
MAP4K4,,,Fluid retention,11,3175,4905,2381,607,76
MAP4K1,,11184,Nasal dryness,11,3175,4905,2381,187,98
JAK3,,3718,Blood potassium increased,11,3175,4905,2381,211,107
MAP4K2,,5871,Disinhibition,11,3175,4905,2381,37,85
MAP4K4,,,Spinal fracture,11,3175,4905,2381,160,76
MAP4K2,,5871,Non-small cell lung cancer,11,3175,4905,2381,40,85
JAK3,,3718,Crepitations,11,3175,4905,2381,92,107
MAP4K1,,11184,Thyroid function test abnormal,11,3175,4905,2381,30,98
MAP4K2,,5871,Head discomfort,11,3175,4905,2381,334,85
MAP4K2,,5871,Bursitis,11,3175,4905,2381,180,85
MAP4K4,,,Menstrual disorder,11,3175,4905,2381,147,76
JAK3,,3718,Erythema,11,3175,4905,2381,1525,107
MAP4K1,,11184,Splenic infarction,11,3175,4905,2381,28,98
MAP4K5,,11183,Acute graft versus host disease in intestine,11,3175,4905,2381,31,81
JAK3,,3718,Adenovirus infection,11,3175,4905,2381,83,107
JAK3,,3718,Colon cancer,11,3175,4905,2381,94,107
MAP4K1,,11184,Cheilitis,11,3175,4905,2381,66,98
MAP4K5,,11183,Anal abscess,11,3175,4905,2381,51,81
MAP4K5,,11183,Carotid artery stenosis,11,3175,4905,2381,33,81
MAP4K4,,,Dermatitis allergic,11,3175,4905,2381,561,76
MAP4K2,,5871,Pneumothorax,11,3175,4905,2381,312,85
JAK3,,3718,Arteriosclerosis,11,3175,4905,2381,155,107
JAK3,,3718,Hallucination,11,3175,4905,2381,935,107
MAP4K2,,5871,Chronic graft versus host disease,11,3175,4905,2381,58,85
JAK3,,3718,Blood cholesterol increased,11,3175,4905,2381,525,107
JAK3,,3718,Synovitis,11,3175,4905,2381,190,107
MAP4K1,,11184,Oral disorder,11,3175,4905,2381,82,98
JAK3,,3718,Maternal exposure during pregnancy,11,3175,4905,2381,823,107
MAP4K5,,11183,Prostate cancer,11,3175,4905,2381,206,81
MAP4K4,,,Hepatic neoplasm,11,3175,4905,2381,52,76
MAP4K5,,11183,Protein total decreased,11,3175,4905,2381,29,81
MAP4K4,,,Agitation,11,3175,4905,2381,1036,76
MAP4K2,,5871,Neutrophil count increased,11,3175,4905,2381,151,85
JAK3,,3718,Lower gastrointestinal haemorrhage,11,3175,4905,2381,42,107
MAP4K2,,5871,Prostatic specific antigen increased,11,3175,4905,2381,43,85
MAP4K1,,11184,Spinal compression fracture,11,3175,4905,2381,78,98
MAP4K5,,11183,Keratitis,11,3175,4905,2381,103,81
JAK3,,3718,Anaemia,11,3175,4905,2381,1461,107
MAP4K1,,11184,Product distribution issue,11,3175,4905,2381,40,98
MAP4K1,,11184,Diarrhoea haemorrhagic,11,3175,4905,2381,104,98
MAP4K4,,,Rash morbilliform,11,3175,4905,2381,87,76
MAP4K5,,11183,Therapeutic product ineffective,11,3175,4905,2381,35,81
JAK3,,3718,Hepatitis C,11,3175,4905,2381,133,107
MAP4K5,,11183,Product administered to patient of inappropriate age,11,3175,4905,2381,83,81
MAP4K1,,11184,Ulcerative keratitis,11,3175,4905,2381,64,98
MAP4K1,,11184,Quality of life decreased,11,3175,4905,2381,180,98
JAK3,,3718,Hyperglycaemia,11,3175,4905,2381,794,107
MAP4K4,,,Influenza like illness,11,3175,4905,2381,736,76
MAP4K5,,11183,Mouth haemorrhage,11,3175,4905,2381,76,81
MAP4K1,,11184,Gastroenteritis,11,3175,4905,2381,417,98
MAP4K1,,11184,Ischaemic stroke,11,3175,4905,2381,278,98
JAK3,,3718,Blood alkaline phosphatase increased,11,3175,4905,2381,461,107
MAP4K4,,,Gait disturbance,11,3175,4905,2381,1106,76
MAP4K5,,11183,Mental disorder,11,3175,4905,2381,554,81
MAP4K4,,,Nasal dryness,11,3175,4905,2381,187,76
MAP4K4,,,White blood cell count abnormal,11,3175,4905,2381,81,76
MAP4K4,,,Haematemesis,11,3175,4905,2381,472,76
MAP4K1,,11184,Hypotonia,11,3175,4905,2381,204,98
MAP4K5,,11183,Paraesthesia oral,11,3175,4905,2381,251,81
MAP4K2,,5871,Feeding disorder,11,3175,4905,2381,340,85
MAP4K1,,11184,Urinary tract infection,11,3175,4905,2381,1204,98
JAK3,,3718,Scar,11,3175,4905,2381,166,107
MAP4K4,,,Acute promyelocytic leukaemia,11,3175,4905,2381,27,76
MAP4K1,,11184,Optic ischaemic neuropathy,11,3175,4905,2381,25,98
MAP4K5,,11183,Product quality issue,11,3175,4905,2381,606,81
